date,open,high,low,close,volume
2014-01-02,45.12488512503296,45.21462644929224,44.8719692687496,44.978031158447266,8771800
2014-01-03,45.05146701532179,45.27990518067797,44.994357473982745,45.08409881591797,3642500
2014-01-06,45.22278139972948,45.36963534899941,44.83117190575484,44.89643859863281,9123500
2014-01-07,45.10041841910272,45.51650579693466,45.10041841910272,45.369651794433594,5714000
2014-01-08,45.443065652225606,45.83467517488466,45.32068631479147,45.769405364990234,7793300
2014-01-09,45.834677693447595,46.14470308300999,45.72861580265909,46.11206817626953,6204700
2014-01-10,46.22627607020698,46.29970303651641,45.859141238659795,46.29154586791992,7734300
2014-01-13,46.38945270118265,46.56078127121194,45.818354355516085,45.916255950927734,12815600
2014-01-14,45.989682270417255,46.56894088958729,45.94073302952652,46.495513916015625,6943500
2014-01-15,46.59342397579204,46.59342397579204,46.33235093615411,46.45472717285156,10054100
2014-01-16,46.43840340936267,46.65052717039529,46.38129388421598,46.56894302368164,5489900
2014-01-17,46.56892609245465,46.699462547078326,46.38943730025914,46.51997375488281,6907500
2014-01-21,46.756590924633436,46.87080997950404,46.43024810022957,46.789222717285156,5697400
2014-01-22,46.82186062167845,46.911605059750514,46.67500665251252,46.830020904541016,5391300
2014-01-23,46.642367226332055,46.789221181269234,46.20180847375626,46.5036735534668,7052900
2014-01-24,46.22626932842778,46.31601373107686,45.41041564941406,45.41041564941406,13101900
2014-01-27,45.39409889145593,45.492000462998,44.89642764174526,45.04328155517578,13825900
2014-01-28,45.328832176498864,45.83466059331606,45.30435444945773,45.64701461791992,8806300
2014-01-29,45.33700748080623,45.687824957134545,45.07593444431578,45.2309455871582,12281200
2014-01-30,45.67966625516017,46.16102023359868,45.65518851914738,46.05495834350586,10714100
2014-01-31,45.58176633755558,45.924426667709625,45.43491235495189,45.65519332885742,10821300
2014-02-03,45.769400892059394,45.899937386855406,44.67615658105451,44.75774383544922,15808800
2014-02-04,45.01068069585596,45.255439478140175,44.871986957316295,45.19832992553711,10080000
2014-02-05,45.17383454457224,45.25542181089522,44.58642178822666,44.945396423339844,16384200
2014-02-06,45.051475901061465,45.255439478140175,44.98620606252242,45.19832992553711,7842200
2014-02-07,45.26357376576743,45.98968323507577,45.14119754873813,45.973365783691406,11497100
2014-02-10,46.06310745525346,46.37313278854322,45.883621725231336,46.356815338134766,7902800
2014-02-11,46.389458092255595,47.02582320473882,46.283396202763065,46.98503112792969,10380300
2014-02-12,47.13188509423135,47.24610415419132,46.846334332095466,46.98503112792969,6535800
2014-02-13,46.73211839726869,47.3440089270328,46.650534238194616,47.31953430175781,8256400
2014-02-14,47.27872792447369,47.56427550711557,47.18082634074437,47.490848541259766,8379800
2014-02-18,47.70296987382933,48.029309507277844,47.60506518278321,47.9314079284668,10874200
2014-02-19,47.91509335872081,48.08642190999241,47.5724362561776,47.63770294189453,10732700
2014-02-20,47.70298234119066,48.14354111709967,47.53981092570338,48.07011413574219,9852300
2014-02-21,48.119067064423184,48.31487338777603,47.92326385330626,47.98037338256836,5196300
2014-02-24,48.14352631971745,48.61672296796539,48.07009936092846,48.339332580566406,6464300
2014-02-25,48.265917076568364,48.486198005213886,48.07827105118196,48.21696472167969,6858600
2014-02-26,48.35566150441309,48.518832908473,48.102745672508455,48.21696472167969,7449000
2014-02-27,48.21697138587141,48.494361877441406,48.086434867028835,48.494361877441406,5980100
2014-02-28,48.535157068271545,48.959398420332846,48.07827769620447,48.494361877441406,10341200
2014-03-03,47.85800072069229,48.331197586031905,47.81720863870282,48.13539123535156,8919900
2014-03-04,48.57593967929207,49.11440310359934,48.57593967929207,49.04913330078125,9658900
2014-03-05,49.122553339452196,49.147031068171835,48.85332322141668,48.92675018310547,10740200
2014-03-06,49.18781895894161,49.35914748426469,48.51881919243119,48.6248779296875,14206800
2014-03-07,48.88596693840047,48.95123674793758,48.19249232936568,48.50251770019531,12630300
2014-03-10,48.502507047847615,48.73094510658523,48.25775154030944,48.70647048950195,7775900
2014-03-11,48.706498438504454,48.95125408648952,48.502534879810746,48.60859680175781,6031700
2014-03-12,48.37198378437318,48.657531435803676,48.225129817284355,48.60042190551758,8822700
2014-03-13,48.75541748029838,48.779895208490494,47.841662175157175,47.9395637512207,12551400
2014-03-14,47.86615098370546,48.05380013579918,47.65403032063365,47.678504943847656,8006100
2014-03-17,47.97219944559824,48.347491420282594,47.89061531622688,48.14352798461914,6430200
2014-03-18,48.241443788356946,48.75542952383109,48.19249143211552,48.657527923583984,6147200
2014-03-19,48.71463317299795,48.9838664403357,48.20064748264758,48.51066970825195,8404800
2014-03-20,48.51066970825195,48.56777922940199,48.24959672235591,48.51066970825195,4895400
2014-03-21,48.71943811847277,48.89136256040486,47.540545059098434,47.63059997558594,19504500
2014-03-24,47.794334224749,47.851641329045826,46.75461471064484,47.09845733642578,20490000
2014-03-25,47.254007358153586,47.835266908611096,47.02477582043568,47.51598358154297,14646400
2014-03-26,47.73703303889454,48.10543500561921,47.491427563740295,47.53236389160156,13638300
2014-03-27,47.55691813862774,47.6797208631613,47.01659177208553,47.42593002319336,12961000
2014-03-28,47.57329477538708,48.01538086149159,47.09027548642175,47.24582290649414,13128800
2014-03-31,47.638782531258,47.92532116875519,47.483235126675794,47.8843879699707,9508100
2014-04-01,48.02355049622876,48.40832934748069,47.8598146155044,48.187286376953125,10114900
2014-04-02,48.301917614539164,48.4329057407771,48.14637019057013,48.4001579284668,8999300
2014-04-03,48.490216145355014,48.522963959890276,47.97444899693678,48.29373550415039,9609100
2014-04-04,48.55570655757151,48.703068584144056,47.466865263785834,47.491424560546875,20115400
2014-04-07,47.24583003149238,47.777971117943174,46.79555848611292,47.0166015625,15263300
2014-04-08,47.05751365878522,47.08207294858605,46.34526614754067,46.63180160522461,15165000
2014-04-09,46.73824244775996,47.638785366628866,46.70549463758213,47.63059997558594,14438600
2014-04-10,47.61421940561033,47.687900406695285,45.93593340645591,46.042362213134766,17622500
2014-04-11,45.837679476525544,46.41075028892403,45.48564847862265,45.60844802856445,14710100
2014-04-14,45.919569837013995,46.12423898352895,45.34649560217147,45.86226272583008,11085300
2014-04-15,46.042359821866704,46.45169800152305,45.37104233406803,46.35345458984375,17424500
2014-04-16,46.75460866860298,46.836475057589524,46.287963380774016,46.58268737792969,29585700
2014-04-17,46.59906414754742,46.81192178307899,46.32890253076099,46.57450485229492,8656900
2014-04-21,46.66455737385557,47.14757660141735,46.57450246520804,47.131202697753906,5545000
2014-04-22,47.46685902762606,47.90075653608279,47.40136653719992,47.646968841552734,8980300
2014-04-23,47.728833006181716,47.75339542157173,47.245813810212525,47.409549713134766,8668900
2014-04-24,47.65515981017755,47.65515981017755,46.89379039145705,47.33587646484375,8012600
2014-04-25,47.303128098663514,47.31950200374511,46.861045153472716,46.98384475708008,6368600
2014-04-28,47.37680980139887,47.58966744756277,46.64818819115199,47.2621955871582,9735200
2014-04-29,47.34405819869946,47.5814719836629,47.2212554882335,47.5405387878418,8955800
2014-04-30,47.4586785155992,47.65515913007607,47.29494258819977,47.581478118896484,11115200
2014-05-01,47.61422715952361,47.94988441401583,47.311317715958225,47.68790817260742,6857500
2014-05-02,47.67152876992311,47.7615836780857,47.18032415467617,47.278564453125,6126300
2014-05-05,47.114834380394306,47.60604217953064,46.83648423111799,47.58966827392578,7218700
2014-05-06,47.540547101629684,47.540547101629684,47.14758273162159,47.172142028808594,6117700
2014-05-07,47.237619554953454,47.31130054129003,46.689104851558504,47.3031120300293,9058100
2014-05-08,47.32768559114204,47.581473285980685,46.918347375722036,47.04933547973633,7710000
2014-05-09,47.098459522876475,47.38499818066553,46.75461688113334,47.33587646484375,7298600
2014-05-12,47.524173189099365,47.85164505889462,47.442306783152155,47.81889724731445,5244500
2014-05-13,47.94169984222987,48.06449945079975,47.82708250202685,47.892578125,3230400
2014-05-14,47.868020190793814,48.07268933390752,47.72884354951479,47.92532730102539,3746700
2014-05-15,47.753396801401294,47.80251538759543,47.2212558822785,47.442298889160156,6469400
2014-05-16,47.499615938567395,47.64697797402444,47.24582507239064,47.60604476928711,8913400
2014-05-19,47.60604352512369,47.93351227746737,47.48324079111777,47.90076446533203,4386100
2014-05-20,47.90075638853193,47.933504195145495,47.45867349125973,47.59784698486328,4611800
2014-05-21,47.76159881552192,48.039949018515514,47.66335848593706,47.99901580810547,3921500
2014-05-22,48.015391282596646,48.44110043234753,47.85984070576087,48.285552978515625,3526100
2014-05-23,48.30191516425921,48.40015547320328,48.14636774818085,48.31010055541992,2796300
2014-05-27,48.57207489013672,48.61300808770968,48.31009555506365,48.57207489013672,3246500
2014-05-28,48.54752515152671,48.6703278993187,48.43291091918945,48.43291091918945,4401700
2014-05-29,48.55569654140489,48.81767272949219,48.55569654140489,48.81767272949219,2682200
2014-05-30,48.71943788644372,48.97322872960862,48.71125249543978,48.94866943359375,7778100
2014-06-02,48.90774588127922,49.07147871768431,48.645766472423,49.0141716003418,4880300
2014-06-03,48.89954080072486,49.13695770529137,48.8013005075604,49.104209899902344,3054500
2014-06-04,49.06329071565951,49.24340057373047,48.94048797188323,49.24340057373047,3599800
2014-06-05,49.30070877075195,49.456256209681634,48.948677562065804,49.30070877075195,3929800
2014-06-06,49.34163802315932,49.44806685337081,49.153342783864105,49.251583099365234,3950900
2014-06-09,49.21064511533554,49.25157831590184,48.8995471696262,48.99778747558594,5533400
2014-06-10,49.00596689972481,49.16151428222656,48.67849510992882,49.16151428222656,6921400
2014-06-11,48.956847898654345,49.17789090052634,48.932288606113886,49.104209899902344,5901200
2014-06-12,48.9977779105097,49.096021320293914,48.74399024273984,48.858604431152344,4305300
2014-06-13,48.899539117143526,48.9404723109692,48.68668463544854,48.81767272949219,2950700
2014-06-16,49.03871533167149,49.284317615664335,48.75217673117778,48.91591262817383,9021700
2014-06-17,48.932298254575706,49.01416466118806,48.74400302096471,48.89136505126953,3728200
2014-06-18,48.8422385979446,49.292510036662414,48.77674610360526,49.284324645996094,5374200
2014-06-19,49.259764549496886,49.448062896728516,49.227019862285495,49.448062896728516,4313800
2014-06-20,49.60091234496,49.872088662353015,49.551606135100975,49.86387252807617,4426700
2014-06-23,49.89675044061241,49.937837387313266,49.63379022004719,49.67487716674805,3406700
2014-06-24,49.83921322536985,50.10217336751581,49.65020768439105,49.707733154296875,4868300
2014-06-25,49.683066082032255,50.28294395245874,49.650195288787444,50.25007629394531,20099100
2014-06-26,50.37335638828679,50.40622719413989,49.89674224234715,50.315834045410156,11236400
2014-06-27,50.16790984528775,50.3076091785471,50.01177824668687,50.18434524536133,4840900
2014-06-30,50.21722238674377,50.33226706705413,49.92960755123543,49.98713302612305,6434500
2014-07-01,50.184349692589265,50.71848927075252,50.12682735460027,50.619876861572266,8145300
2014-07-02,50.60343577578382,51.0060920715332,50.52947804915389,51.0060920715332,4036600
2014-07-03,51.1129233302348,51.22796799231853,50.891050138473915,51.21153259277344,2468600
